2026	3	T1	1º Sem.	Consolidação	1020000	DISTRIBUICAO	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	0,04		
2026	5	T2	1º Sem.	Consolidação	1020000	DISTRIBUICAO	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	0,01		
2026	7	T3	2º Sem.	Consolidação	1020000	DISTRIBUICAO	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	0,01		
2026	8	T3	2º Sem.	Consolidação	1020000	DISTRIBUICAO	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	3		
2026	1	T1	1º Sem.	VLS - RJ	1020000	DISTRIBUICAO	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	141,8		
2026	2	T1	1º Sem.	VLS - RJ	1020000	DISTRIBUICAO	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	119,26		
2026	3	T1	1º Sem.	VLS - RJ	1020000	DISTRIBUICAO	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	93,68		
2026	4	T2	1º Sem.	VLS - RJ	1020000	DISTRIBUICAO	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	78,43		
2026	6	T2	1º Sem.	VLS - RJ	1020000	DISTRIBUICAO	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	158,18		
2026	5	T2	1º Sem.	VLS - RJ	1020000	DISTRIBUICAO	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	77,73		
2026	7	T3	2º Sem.	VLS - RJ	1020000	DISTRIBUICAO	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	101,66		
2026	8	T3	2º Sem.	VLS - RJ	1020000	DISTRIBUICAO	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	100,88		
2026	9	T3	2º Sem.	VLS - RJ	1020000	DISTRIBUICAO	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	45,22		
2026	1	T1	1º Sem.	VLS - SP	1020000	DISTRIBUICAO	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	130,76		
2026	2	T1	1º Sem.	VLS - SP	1020000	DISTRIBUICAO	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	102,93		
2026	3	T1	1º Sem.	VLS - SP	1020000	DISTRIBUICAO	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	34,39		
2026	4	T2	1º Sem.	VLS - SP	1020000	DISTRIBUICAO	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	31,51		
2026	5	T2	1º Sem.	VLS - SP	1020000	DISTRIBUICAO	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	44,75		
2026	7	T3	2º Sem.	VLS - SP	1020000	DISTRIBUICAO	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	37,7		
2026	6	T2	1º Sem.	VLS - SP	1020000	DISTRIBUICAO	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	31,67		
2026	8	T3	2º Sem.	VLS - SP	1020000	DISTRIBUICAO	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	53,46		
2026	2	T1	1º Sem.	MCR - SC	1020000	DISTRIBUICAO	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	120,4		
2026	1	T1	1º Sem.	MCR - SC	1020000	DISTRIBUICAO	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	156,62		
2026	3	T1	1º Sem.	MCR - SC	1020000	DISTRIBUICAO	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	75,23		
2026	4	T2	1º Sem.	MCR - SC	1020000	DISTRIBUICAO	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	159,54		
2026	5	T2	1º Sem.	MCR - SC	1020000	DISTRIBUICAO	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	244,76		
2026	6	T2	1º Sem.	MCR - SC	1020000	DISTRIBUICAO	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	183,99		
2026	7	T3	2º Sem.	MCR - SC	1020000	DISTRIBUICAO	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	76,61		
2026	9	T3	2º Sem.	MCR - SC	1020000	DISTRIBUICAO	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	19,61		
2026	8	T3	2º Sem.	MCR - SC	1020000	DISTRIBUICAO	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	191,71		
2026	1	T1	1º Sem.	VLS - RJ	1010200	VAREJO - RJ	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	235,11		
